MATLAB is selecting SOFTWARE OPENGL rendering.

                            < M A T L A B (R) >
                  Copyright 1984-2022 The MathWorks, Inc.
             R2022b Update 1 (9.13.0.2080170) 64-bit (glnxa64)
                             September 28, 2022

 
To get started, type doc.
For product information, visit www.mathworks.com.
 
res_norm = 0.000084 after 1600 iterations
res_norm = 0.000074 after 1700 iterations
res_norm = 0.000065 after 1800 iterations
res_norm = 0.000057 after 1900 iterations
res_norm = 0.000051 after 2000 iterations
res_norm = 0.000045 after 2100 iterations
res_norm = 0.000040 after 2200 iterations
res_norm = 0.000036 after 2300 iterations
res_norm = 0.000032 after 2400 iterations
res_norm = 0.000029 after 2500 iterations
res_norm = 0.000026 after 2600 iterations
Problem solved in 2603 iterations
res_norm = 0.004184 after 100 iterations
res_norm = 0.002362 after 200 iterations
res_norm = 0.001497 after 300 iterations
res_norm = 0.001101 after 400 iterations
res_norm = 0.000810 after 500 iterations
res_norm = 0.000613 after 600 iterations
res_norm = 0.000478 after 700 iterations
res_norm = 0.000373 after 800 iterations
res_norm = 0.000299 after 900 iterations
res_norm = 0.000228 after 1000 iterations
res_norm = 0.000185 after 1100 iterations
res_norm = 0.000150 after 1200 iterations
res_norm = 0.000118 after 1300 iterations
res_norm = 0.000097 after 1400 iterations
res_norm = 0.000081 after 1500 iterations
res_norm = 0.000069 after 1600 iterations
res_norm = 0.000059 after 1700 iterations
res_norm = 0.000050 after 1800 iterations
res_norm = 0.000044 after 1900 iterations
res_norm = 0.000038 after 2000 iterations
res_norm = 0.000033 after 2100 iterations
res_norm = 0.000029 after 2200 iterations
res_norm = 0.000026 after 2300 iterations
Problem solved in 2335 iterations
res_norm = 0.004120 after 100 iterations
res_norm = 0.002400 after 200 iterations
res_norm = 0.001634 after 300 iterations
res_norm = 0.001128 after 400 iterations
res_norm = 0.000831 after 500 iterations
res_norm = 0.000604 after 600 iterations
res_norm = 0.000466 after 700 iterations
res_norm = 0.000369 after 800 iterations
res_norm = 0.000290 after 900 iterations
res_norm = 0.000235 after 1000 iterations
res_norm = 0.000192 after 1100 iterations
res_norm = 0.000159 after 1200 iterations
res_norm = 0.000133 after 1300 iterations
res_norm = 0.000112 after 1400 iterations
res_norm = 0.000095 after 1500 iterations
res_norm = 0.000081 after 1600 iterations
res_norm = 0.000070 after 1700 iterations
res_norm = 0.000061 after 1800 iterations
res_norm = 0.000053 after 1900 iterations
res_norm = 0.000046 after 2000 iterations
res_norm = 0.000041 after 2100 iterations
res_norm = 0.000036 after 2200 iterations
res_norm = 0.000032 after 2300 iterations
res_norm = 0.000028 after 2400 iterations
Problem solved in 2497 iterations
res_norm = 0.003934 after 100 iterations
res_norm = 0.002261 after 200 iterations
res_norm = 0.001432 after 300 iterations
res_norm = 0.001025 after 400 iterations
res_norm = 0.000764 after 500 iterations
res_norm = 0.000591 after 600 iterations
res_norm = 0.000468 after 700 iterations
res_norm = 0.000359 after 800 iterations
res_norm = 0.000291 after 900 iterations
res_norm = 0.000239 after 1000 iterations
res_norm = 0.000197 after 1100 iterations
res_norm = 0.000161 after 1200 iterations
res_norm = 0.000135 after 1300 iterations
res_norm = 0.000103 after 1400 iterations
res_norm = 0.000086 after 1500 iterations
res_norm = 0.000072 after 1600 iterations
res_norm = 0.000063 after 1700 iterations
res_norm = 0.000054 after 1800 iterations
res_norm = 0.000048 after 1900 iterations
res_norm = 0.000042 after 2000 iterations
res_norm = 0.000037 after 2100 iterations
res_norm = 0.000033 after 2200 iterations
res_norm = 0.000029 after 2300 iterations
res_norm = 0.000026 after 2400 iterations
Problem solved in 2457 iterations
res_norm = 0.004263 after 100 iterations
res_norm = 0.002304 after 200 iterations
res_norm = 0.001620 after 300 iterations
res_norm = 0.001141 after 400 iterations
res_norm = 0.000885 after 500 iterations
res_norm = 0.000611 after 600 iterations
res_norm = 0.000465 after 700 iterations
res_norm = 0.000362 after 800 iterations
res_norm = 0.000285 after 900 iterations
res_norm = 0.000231 after 1000 iterations
res_norm = 0.000175 after 1100 iterations
res_norm = 0.000144 after 1200 iterations
res_norm = 0.000120 after 1300 iterations
res_norm = 0.000102 after 1400 iterations
res_norm = 0.000088 after 1500 iterations
res_norm = 0.000076 after 1600 iterations
res_norm = 0.000066 after 1700 iterations
res_norm = 0.000058 after 1800 iterations
res_norm = 0.000052 after 1900 iterations
res_norm = 0.000046 after 2000 iterations
res_norm = 0.000041 after 2100 iterations
res_norm = 0.000036 after 2200 iterations
res_norm = 0.000032 after 2300 iterations
res_norm = 0.000029 after 2400 iterations
res_norm = 0.000026 after 2500 iterations
Problem solved in 2528 iterations
res_norm = 0.004070 after 100 iterations
res_norm = 0.002371 after 200 iterations
res_norm = 0.001556 after 300 iterations
res_norm = 0.001156 after 400 iterations
res_norm = 0.000850 after 500 iterations
res_norm = 0.000635 after 600 iterations
res_norm = 0.000503 after 700 iterations
res_norm = 0.000400 after 800 iterations
res_norm = 0.000324 after 900 iterations
res_norm = 0.000239 after 1000 iterations
res_norm = 0.000194 after 1100 iterations
res_norm = 0.000161 after 1200 iterations
res_norm = 0.000135 after 1300 iterations
res_norm = 0.000114 after 1400 iterations
res_norm = 0.000098 after 1500 iterations
res_norm = 0.000085 after 1600 iterations
res_norm = 0.000074 after 1700 iterations
res_norm = 0.000064 after 1800 iterations
res_norm = 0.000057 after 1900 iterations
res_norm = 0.000050 after 2000 iterations
res_norm = 0.000044 after 2100 iterations
res_norm = 0.000039 after 2200 iterations
res_norm = 0.000035 after 2300 iterations
res_norm = 0.000031 after 2400 iterations
res_norm = 0.000028 after 2500 iterations
Problem solved in 2590 iterations
res_norm = 0.004077 after 100 iterations
res_norm = 0.002280 after 200 iterations
res_norm = 0.001514 after 300 iterations
res_norm = 0.001075 after 400 iterations
res_norm = 0.000797 after 500 iterations
res_norm = 0.000619 after 600 iterations
res_norm = 0.000480 after 700 iterations
res_norm = 0.000372 after 800 iterations
res_norm = 0.000296 after 900 iterations
res_norm = 0.000231 after 1000 iterations
res_norm = 0.000189 after 1100 iterations
res_norm = 0.000157 after 1200 iterations
res_norm = 0.000132 after 1300 iterations
res_norm = 0.000113 after 1400 iterations
res_norm = 0.000098 after 1500 iterations
res_norm = 0.000085 after 1600 iterations
res_norm = 0.000074 after 1700 iterations
res_norm = 0.000065 after 1800 iterations
res_norm = 0.000058 after 1900 iterations
res_norm = 0.000051 after 2000 iterations
res_norm = 0.000046 after 2100 iterations
res_norm = 0.000041 after 2200 iterations
res_norm = 0.000036 after 2300 iterations
res_norm = 0.000032 after 2400 iterations
res_norm = 0.000029 after 2500 iterations
res_norm = 0.000026 after 2600 iterations
Problem solved in 2642 iterations
res_norm = 0.004333 after 100 iterations
res_norm = 0.002478 after 200 iterations
res_norm = 0.001732 after 300 iterations
res_norm = 0.001166 after 400 iterations
res_norm = 0.000910 after 500 iterations
res_norm = 0.000709 after 600 iterations
res_norm = 0.000572 after 700 iterations
res_norm = 0.000470 after 800 iterations
res_norm = 0.000390 after 900 iterations
res_norm = 0.000327 after 1000 iterations
res_norm = 0.000256 after 1100 iterations
res_norm = 0.000216 after 1200 iterations
res_norm = 0.000184 after 1300 iterations
res_norm = 0.000158 after 1400 iterations
res_norm = 0.000137 after 1500 iterations
res_norm = 0.000119 after 1600 iterations
res_norm = 0.000104 after 1700 iterations
res_norm = 0.000092 after 1800 iterations
res_norm = 0.000081 after 1900 iterations
res_norm = 0.000072 after 2000 iterations
res_norm = 0.000064 after 2100 iterations
res_norm = 0.000057 after 2200 iterations
res_norm = 0.000051 after 2300 iterations
res_norm = 0.000046 after 2400 iterations
res_norm = 0.000041 after 2500 iterations
res_norm = 0.000037 after 2600 iterations
res_norm = 0.000033 after 2700 iterations
res_norm = 0.000029 after 2800 iterations
res_norm = 0.000026 after 2900 iterations
Problem solved in 2904 iterations
res_norm = 0.004214 after 100 iterations
res_norm = 0.002425 after 200 iterations
res_norm = 0.001558 after 300 iterations
res_norm = 0.001080 after 400 iterations
res_norm = 0.000825 after 500 iterations
res_norm = 0.000640 after 600 iterations
res_norm = 0.000494 after 700 iterations
res_norm = 0.000392 after 800 iterations
res_norm = 0.000291 after 900 iterations
res_norm = 0.000232 after 1000 iterations
res_norm = 0.000188 after 1100 iterations
res_norm = 0.000154 after 1200 iterations
res_norm = 0.000127 after 1300 iterations
res_norm = 0.000106 after 1400 iterations
res_norm = 0.000090 after 1500 iterations
res_norm = 0.000075 after 1600 iterations
res_norm = 0.000065 after 1700 iterations
res_norm = 0.000056 after 1800 iterations
res_norm = 0.000049 after 1900 iterations
res_norm = 0.000043 after 2000 iterations
res_norm = 0.000038 after 2100 iterations
res_norm = 0.000033 after 2200 iterations
res_norm = 0.000029 after 2300 iterations
res_norm = 0.000026 after 2400 iterations
Problem solved in 2426 iterations
res_norm = 0.004112 after 100 iterations
res_norm = 0.002335 after 200 iterations
res_norm = 0.001586 after 300 iterations
res_norm = 0.001100 after 400 iterations
res_norm = 0.000829 after 500 iterations
res_norm = 0.000637 after 600 iterations
res_norm = 0.000486 after 700 iterations
res_norm = 0.000370 after 800 iterations
res_norm = 0.000290 after 900 iterations
res_norm = 0.000230 after 1000 iterations
res_norm = 0.000185 after 1100 iterations
res_norm = 0.000150 after 1200 iterations
res_norm = 0.000123 after 1300 iterations
res_norm = 0.000101 after 1400 iterations
res_norm = 0.000085 after 1500 iterations
res_norm = 0.000072 after 1600 iterations
res_norm = 0.000061 after 1700 iterations
res_norm = 0.000053 after 1800 iterations
res_norm = 0.000045 after 1900 iterations
res_norm = 0.000040 after 2000 iterations
res_norm = 0.000034 after 2100 iterations
res_norm = 0.000030 after 2200 iterations
res_norm = 0.000026 after 2300 iterations
Problem solved in 2331 iterations
res_norm = 0.004169 after 100 iterations
res_norm = 0.002381 after 200 iterations
res_norm = 0.001619 after 300 iterations
res_norm = 0.001131 after 400 iterations
res_norm = 0.000829 after 500 iterations
res_norm = 0.000612 after 600 iterations
res_norm = 0.000466 after 700 iterations
res_norm = 0.000339 after 800 iterations
res_norm = 0.000265 after 900 iterations
res_norm = 0.000211 after 1000 iterations
res_norm = 0.000169 after 1100 iterations
res_norm = 0.000138 after 1200 iterations
res_norm = 0.000114 after 1300 iterations
res_norm = 0.000096 after 1400 iterations
res_norm = 0.000082 after 1500 iterations
res_norm = 0.000070 after 1600 iterations
res_norm = 0.000060 after 1700 iterations
res_norm = 0.000052 after 1800 iterations
res_norm = 0.000046 after 1900 iterations
res_norm = 0.000040 after 2000 iterations
res_norm = 0.000035 after 2100 iterations
res_norm = 0.000031 after 2200 iterations
res_norm = 0.000027 after 2300 iterations
Problem solved in 2364 iterations
res_norm = 0.004127 after 100 iterations
res_norm = 0.002288 after 200 iterations
res_norm = 0.001437 after 300 iterations
res_norm = 0.001045 after 400 iterations
res_norm = 0.000781 after 500 iterations
res_norm = 0.000580 after 600 iterations
res_norm = 0.000444 after 700 iterations
res_norm = 0.000347 after 800 iterations
res_norm = 0.000275 after 900 iterations
res_norm = 0.000218 after 1000 iterations
res_norm = 0.000167 after 1100 iterations
res_norm = 0.000134 after 1200 iterations
res_norm = 0.000109 after 1300 iterations
res_norm = 0.000089 after 1400 iterations
res_norm = 0.000074 after 1500 iterations
res_norm = 0.000061 after 1600 iterations
res_norm = 0.000051 after 1700 iterations
res_norm = 0.000043 after 1800 iterations
res_norm = 0.000036 after 1900 iterations
res_norm = 0.000031 after 2000 iterations
res_norm = 0.000027 after 2100 iterations
Problem solved in 2152 iterations
res_norm = 0.004045 after 100 iterations
res_norm = 0.002324 after 200 iterations
res_norm = 0.001581 after 300 iterations
res_norm = 0.001085 after 400 iterations
res_norm = 0.000789 after 500 iterations
res_norm = 0.000581 after 600 iterations
res_norm = 0.000440 after 700 iterations
res_norm = 0.000342 after 800 iterations
res_norm = 0.000270 after 900 iterations
res_norm = 0.000213 after 1000 iterations
res_norm = 0.000172 after 1100 iterations
res_norm = 0.000140 after 1200 iterations
res_norm = 0.000116 after 1300 iterations
res_norm = 0.000096 after 1400 iterations
res_norm = 0.000081 after 1500 iterations
res_norm = 0.000068 after 1600 iterations
res_norm = 0.000058 after 1700 iterations
res_norm = 0.000050 after 1800 iterations
res_norm = 0.000043 after 1900 iterations
res_norm = 0.000037 after 2000 iterations
res_norm = 0.000032 after 2100 iterations
res_norm = 0.000028 after 2200 iterations
Problem solved in 2291 iterations
res_norm = 0.003868 after 100 iterations
res_norm = 0.002185 after 200 iterations
res_norm = 0.001374 after 300 iterations
res_norm = 0.001003 after 400 iterations
res_norm = 0.000743 after 500 iterations
res_norm = 0.000551 after 600 iterations
res_norm = 0.000434 after 700 iterations
res_norm = 0.000344 after 800 iterations
res_norm = 0.000265 after 900 iterations
res_norm = 0.000214 after 1000 iterations
res_norm = 0.000175 after 1100 iterations
res_norm = 0.000144 after 1200 iterations
res_norm = 0.000120 after 1300 iterations
res_norm = 0.000101 after 1400 iterations
res_norm = 0.000085 after 1500 iterations
res_norm = 0.000072 after 1600 iterations
res_norm = 0.000062 after 1700 iterations
res_norm = 0.000054 after 1800 iterations
res_norm = 0.000047 after 1900 iterations
res_norm = 0.000036 after 2000 iterations
res_norm = 0.000031 after 2100 iterations
res_norm = 0.000027 after 2200 iterations
Problem solved in 2295 iterations
res_norm = 0.004170 after 100 iterations
res_norm = 0.002251 after 200 iterations
res_norm = 0.001555 after 300 iterations
res_norm = 0.001094 after 400 iterations
res_norm = 0.000837 after 500 iterations
res_norm = 0.000596 after 600 iterations
res_norm = 0.000435 after 700 iterations
res_norm = 0.000335 after 800 iterations
res_norm = 0.000262 after 900 iterations
res_norm = 0.000209 after 1000 iterations
res_norm = 0.000169 after 1100 iterations
res_norm = 0.000139 after 1200 iterations
res_norm = 0.000117 after 1300 iterations
res_norm = 0.000089 after 1400 iterations
res_norm = 0.000075 after 1500 iterations
res_norm = 0.000064 after 1600 iterations
res_norm = 0.000055 after 1700 iterations
res_norm = 0.000048 after 1800 iterations
res_norm = 0.000042 after 1900 iterations
res_norm = 0.000037 after 2000 iterations
res_norm = 0.000032 after 2100 iterations
res_norm = 0.000028 after 2200 iterations
res_norm = 0.000025 after 2300 iterations
Problem solved in 2310 iterations
res_norm = 0.003989 after 100 iterations
res_norm = 0.002292 after 200 iterations
res_norm = 0.001498 after 300 iterations
res_norm = 0.001099 after 400 iterations
res_norm = 0.000804 after 500 iterations
res_norm = 0.000613 after 600 iterations
res_norm = 0.000467 after 700 iterations
res_norm = 0.000371 after 800 iterations
res_norm = 0.000295 after 900 iterations
res_norm = 0.000239 after 1000 iterations
res_norm = 0.000187 after 1100 iterations
res_norm = 0.000145 after 1200 iterations
res_norm = 0.000119 after 1300 iterations
res_norm = 0.000099 after 1400 iterations
res_norm = 0.000084 after 1500 iterations
res_norm = 0.000071 after 1600 iterations
res_norm = 0.000061 after 1700 iterations
res_norm = 0.000053 after 1800 iterations
res_norm = 0.000046 after 1900 iterations
res_norm = 0.000040 after 2000 iterations
res_norm = 0.000035 after 2100 iterations
res_norm = 0.000031 after 2200 iterations
res_norm = 0.000027 after 2300 iterations
Problem solved in 2362 iterations
res_norm = 0.003999 after 100 iterations
res_norm = 0.002204 after 200 iterations
res_norm = 0.001460 after 300 iterations
res_norm = 0.001070 after 400 iterations
res_norm = 0.000754 after 500 iterations
res_norm = 0.000585 after 600 iterations
res_norm = 0.000446 after 700 iterations
res_norm = 0.000352 after 800 iterations
res_norm = 0.000273 after 900 iterations
res_norm = 0.000218 after 1000 iterations
res_norm = 0.000176 after 1100 iterations
res_norm = 0.000140 after 1200 iterations
res_norm = 0.000116 after 1300 iterations
res_norm = 0.000097 after 1400 iterations
res_norm = 0.000082 after 1500 iterations
res_norm = 0.000071 after 1600 iterations
res_norm = 0.000061 after 1700 iterations
res_norm = 0.000053 after 1800 iterations
res_norm = 0.000046 after 1900 iterations
res_norm = 0.000041 after 2000 iterations
res_norm = 0.000036 after 2100 iterations
res_norm = 0.000031 after 2200 iterations
res_norm = 0.000028 after 2300 iterations
res_norm = 0.000025 after 2400 iterations
Problem solved in 2405 iterations
res_norm = 0.004258 after 100 iterations
res_norm = 0.002422 after 200 iterations
res_norm = 0.001658 after 300 iterations
res_norm = 0.001121 after 400 iterations
res_norm = 0.000868 after 500 iterations
res_norm = 0.000684 after 600 iterations
res_norm = 0.000536 after 700 iterations
res_norm = 0.000434 after 800 iterations
res_norm = 0.000356 after 900 iterations
res_norm = 0.000295 after 1000 iterations
res_norm = 0.000247 after 1100 iterations
res_norm = 0.000208 after 1200 iterations
res_norm = 0.000166 after 1300 iterations
res_norm = 0.000140 after 1400 iterations
res_norm = 0.000120 after 1500 iterations
res_norm = 0.000103 after 1600 iterations
res_norm = 0.000090 after 1700 iterations
res_norm = 0.000078 after 1800 iterations
res_norm = 0.000068 after 1900 iterations
res_norm = 0.000060 after 2000 iterations
res_norm = 0.000053 after 2100 iterations
res_norm = 0.000046 after 2200 iterations
res_norm = 0.000041 after 2300 iterations
res_norm = 0.000036 after 2400 iterations
res_norm = 0.000032 after 2500 iterations
res_norm = 0.000028 after 2600 iterations
Problem solved in 2685 iterations
res_norm = 0.004156 after 100 iterations
res_norm = 0.002356 after 200 iterations
res_norm = 0.001521 after 300 iterations
res_norm = 0.001030 after 400 iterations
res_norm = 0.000779 after 500 iterations
res_norm = 0.000598 after 600 iterations
res_norm = 0.000462 after 700 iterations
res_norm = 0.000359 after 800 iterations
res_norm = 0.000281 after 900 iterations
res_norm = 0.000221 after 1000 iterations
res_norm = 0.000169 after 1100 iterations
res_norm = 0.000136 after 1200 iterations
res_norm = 0.000111 after 1300 iterations
res_norm = 0.000091 after 1400 iterations
res_norm = 0.000076 after 1500 iterations
res_norm = 0.000064 after 1600 iterations
res_norm = 0.000054 after 1700 iterations
res_norm = 0.000046 after 1800 iterations
res_norm = 0.000040 after 1900 iterations
res_norm = 0.000034 after 2000 iterations
res_norm = 0.000030 after 2100 iterations
res_norm = 0.000026 after 2200 iterations
Problem solved in 2231 iterations
res_norm = 0.004013 after 100 iterations
res_norm = 0.002219 after 200 iterations
res_norm = 0.001509 after 300 iterations
res_norm = 0.001018 after 400 iterations
res_norm = 0.000763 after 500 iterations
res_norm = 0.000573 after 600 iterations
res_norm = 0.000438 after 700 iterations
res_norm = 0.000332 after 800 iterations
res_norm = 0.000252 after 900 iterations
res_norm = 0.000195 after 1000 iterations
res_norm = 0.000153 after 1100 iterations
res_norm = 0.000121 after 1200 iterations
res_norm = 0.000097 after 1300 iterations
res_norm = 0.000078 after 1400 iterations
res_norm = 0.000064 after 1500 iterations
res_norm = 0.000053 after 1600 iterations
res_norm = 0.000044 after 1700 iterations
res_norm = 0.000037 after 1800 iterations
res_norm = 0.000031 after 1900 iterations
res_norm = 0.000026 after 2000 iterations
Problem solved in 2031 iterations
res_norm = 0.004031 after 100 iterations
res_norm = 0.002253 after 200 iterations
res_norm = 0.001516 after 300 iterations
res_norm = 0.001061 after 400 iterations
res_norm = 0.000775 after 500 iterations
res_norm = 0.000552 after 600 iterations
res_norm = 0.000416 after 700 iterations
res_norm = 0.000315 after 800 iterations
res_norm = 0.000236 after 900 iterations
res_norm = 0.000179 after 1000 iterations
res_norm = 0.000141 after 1100 iterations
res_norm = 0.000112 after 1200 iterations
res_norm = 0.000091 after 1300 iterations
res_norm = 0.000074 after 1400 iterations
res_norm = 0.000061 after 1500 iterations
res_norm = 0.000051 after 1600 iterations
res_norm = 0.000043 after 1700 iterations
res_norm = 0.000036 after 1800 iterations
res_norm = 0.000031 after 1900 iterations
res_norm = 0.000027 after 2000 iterations
Problem solved in 2051 iterations
res_norm = 0.004027 after 100 iterations
res_norm = 0.002201 after 200 iterations
res_norm = 0.001349 after 300 iterations
res_norm = 0.000989 after 400 iterations
res_norm = 0.000718 after 500 iterations
res_norm = 0.000532 after 600 iterations
res_norm = 0.000396 after 700 iterations
res_norm = 0.000304 after 800 iterations
res_norm = 0.000236 after 900 iterations
res_norm = 0.000184 after 1000 iterations
res_norm = 0.000145 after 1100 iterations
res_norm = 0.000116 after 1200 iterations
res_norm = 0.000093 after 1300 iterations
res_norm = 0.000075 after 1400 iterations
res_norm = 0.000061 after 1500 iterations
res_norm = 0.000050 after 1600 iterations
res_norm = 0.000041 after 1700 iterations
res_norm = 0.000034 after 1800 iterations
res_norm = 0.000027 after 1900 iterations
Problem solved in 1960 iterations
res_norm = 0.003924 after 100 iterations
res_norm = 0.002221 after 200 iterations
res_norm = 0.001498 after 300 iterations
res_norm = 0.001049 after 400 iterations
res_norm = 0.000743 after 500 iterations
res_norm = 0.000537 after 600 iterations
res_norm = 0.000404 after 700 iterations
res_norm = 0.000304 after 800 iterations
res_norm = 0.000236 after 900 iterations
res_norm = 0.000185 after 1000 iterations
res_norm = 0.000145 after 1100 iterations
res_norm = 0.000115 after 1200 iterations
res_norm = 0.000092 after 1300 iterations
res_norm = 0.000075 after 1400 iterations
res_norm = 0.000061 after 1500 iterations
res_norm = 0.000050 after 1600 iterations
res_norm = 0.000042 after 1700 iterations
res_norm = 0.000035 after 1800 iterations
res_norm = 0.000029 after 1900 iterations
res_norm = 0.000025 after 2000 iterations
Problem solved in 2016 iterations
res_norm = 0.003779 after 100 iterations
res_norm = 0.002077 after 200 iterations
res_norm = 0.001297 after 300 iterations
res_norm = 0.000930 after 400 iterations
res_norm = 0.000673 after 500 iterations
res_norm = 0.000514 after 600 iterations
res_norm = 0.000380 after 700 iterations
res_norm = 0.000296 after 800 iterations
res_norm = 0.000234 after 900 iterations
res_norm = 0.000186 after 1000 iterations
res_norm = 0.000149 after 1100 iterations
res_norm = 0.000118 after 1200 iterations
res_norm = 0.000095 after 1300 iterations
res_norm = 0.000078 after 1400 iterations
res_norm = 0.000064 after 1500 iterations
res_norm = 0.000054 after 1600 iterations
res_norm = 0.000045 after 1700 iterations
res_norm = 0.000038 after 1800 iterations
res_norm = 0.000032 after 1900 iterations
res_norm = 0.000027 after 2000 iterations
Problem solved in 2096 iterations
res_norm = 0.004023 after 100 iterations
res_norm = 0.002159 after 200 iterations
res_norm = 0.001475 after 300 iterations
res_norm = 0.001047 after 400 iterations
res_norm = 0.000761 after 500 iterations
res_norm = 0.000561 after 600 iterations
res_norm = 0.000404 after 700 iterations
res_norm = 0.000295 after 800 iterations
res_norm = 0.000226 after 900 iterations
res_norm = 0.000176 after 1000 iterations
res_norm = 0.000139 after 1100 iterations
res_norm = 0.000111 after 1200 iterations
res_norm = 0.000091 after 1300 iterations
res_norm = 0.000075 after 1400 iterations
res_norm = 0.000062 after 1500 iterations
res_norm = 0.000052 after 1600 iterations
res_norm = 0.000044 after 1700 iterations
res_norm = 0.000038 after 1800 iterations
res_norm = 0.000033 after 1900 iterations
res_norm = 0.000028 after 2000 iterations
Problem solved in 2099 iterations
res_norm = 0.003865 after 100 iterations
res_norm = 0.002169 after 200 iterations
res_norm = 0.001471 after 300 iterations
res_norm = 0.001030 after 400 iterations
res_norm = 0.000743 after 500 iterations
res_norm = 0.000559 after 600 iterations
res_norm = 0.000416 after 700 iterations
res_norm = 0.000323 after 800 iterations
res_norm = 0.000253 after 900 iterations
res_norm = 0.000201 after 1000 iterations
res_norm = 0.000161 after 1100 iterations
res_norm = 0.000130 after 1200 iterations
res_norm = 0.000106 after 1300 iterations
res_norm = 0.000087 after 1400 iterations
res_norm = 0.000072 after 1500 iterations
res_norm = 0.000060 after 1600 iterations
res_norm = 0.000050 after 1700 iterations
res_norm = 0.000040 after 1800 iterations
res_norm = 0.000033 after 1900 iterations
res_norm = 0.000028 after 2000 iterations
Problem solved in 2092 iterations
res_norm = 0.003881 after 100 iterations
res_norm = 0.002085 after 200 iterations
res_norm = 0.001385 after 300 iterations
res_norm = 0.000978 after 400 iterations
res_norm = 0.000700 after 500 iterations
res_norm = 0.000523 after 600 iterations
res_norm = 0.000403 after 700 iterations
res_norm = 0.000307 after 800 iterations
res_norm = 0.000240 after 900 iterations
res_norm = 0.000189 after 1000 iterations
res_norm = 0.000150 after 1100 iterations
res_norm = 0.000118 after 1200 iterations
res_norm = 0.000095 after 1300 iterations
res_norm = 0.000077 after 1400 iterations
res_norm = 0.000064 after 1500 iterations
res_norm = 0.000053 after 1600 iterations
res_norm = 0.000044 after 1700 iterations
res_norm = 0.000037 after 1800 iterations
res_norm = 0.000032 after 1900 iterations
res_norm = 0.000027 after 2000 iterations
Problem solved in 2082 iterations
res_norm = 0.004123 after 100 iterations
res_norm = 0.002327 after 200 iterations
res_norm = 0.001543 after 300 iterations
res_norm = 0.001039 after 400 iterations
res_norm = 0.000790 after 500 iterations
res_norm = 0.000616 after 600 iterations
res_norm = 0.000485 after 700 iterations
res_norm = 0.000381 after 800 iterations
res_norm = 0.000307 after 900 iterations
res_norm = 0.000250 after 1000 iterations
res_norm = 0.000205 after 1100 iterations
res_norm = 0.000170 after 1200 iterations
res_norm = 0.000142 after 1300 iterations
res_norm = 0.000119 after 1400 iterations
res_norm = 0.000101 after 1500 iterations
res_norm = 0.000086 after 1600 iterations
res_norm = 0.000073 after 1700 iterations
res_norm = 0.000063 after 1800 iterations
res_norm = 0.000054 after 1900 iterations
res_norm = 0.000047 after 2000 iterations
res_norm = 0.000039 after 2100 iterations
res_norm = 0.000034 after 2200 iterations
res_norm = 0.000029 after 2300 iterations
res_norm = 0.000025 after 2400 iterations
Problem solved in 2408 iterations
res_norm = 0.004082 after 100 iterations
res_norm = 0.002250 after 200 iterations
res_norm = 0.001440 after 300 iterations
res_norm = 0.000983 after 400 iterations
res_norm = 0.000708 after 500 iterations
res_norm = 0.000535 after 600 iterations
res_norm = 0.000408 after 700 iterations
res_norm = 0.000314 after 800 iterations
res_norm = 0.000244 after 900 iterations
res_norm = 0.000190 after 1000 iterations
res_norm = 0.000150 after 1100 iterations
res_norm = 0.000117 after 1200 iterations
res_norm = 0.000094 after 1300 iterations
res_norm = 0.000076 after 1400 iterations
res_norm = 0.000062 after 1500 iterations
res_norm = 0.000051 after 1600 iterations
res_norm = 0.000041 after 1700 iterations
res_norm = 0.000034 after 1800 iterations
res_norm = 0.000028 after 1900 iterations
Problem solved in 1987 iterations
res_norm = 0.003848 after 100 iterations
res_norm = 0.002096 after 200 iterations
res_norm = 0.001345 after 300 iterations
res_norm = 0.000944 after 400 iterations
res_norm = 0.000651 after 500 iterations
res_norm = 0.000482 after 600 iterations
res_norm = 0.000360 after 700 iterations
res_norm = 0.000271 after 800 iterations
res_norm = 0.000204 after 900 iterations
res_norm = 0.000154 after 1000 iterations
res_norm = 0.000117 after 1100 iterations
res_norm = 0.000089 after 1200 iterations
res_norm = 0.000068 after 1300 iterations
res_norm = 0.000053 after 1400 iterations
res_norm = 0.000041 after 1500 iterations
res_norm = 0.000032 after 1600 iterations
res_norm = 0.000025 after 1700 iterations
Problem solved in 1727 iterations
res_norm = 0.003841 after 100 iterations
res_norm = 0.002062 after 200 iterations
res_norm = 0.001356 after 300 iterations
res_norm = 0.000963 after 400 iterations
res_norm = 0.000668 after 500 iterations
res_norm = 0.000484 after 600 iterations
res_norm = 0.000349 after 700 iterations
res_norm = 0.000258 after 800 iterations
res_norm = 0.000191 after 900 iterations
res_norm = 0.000144 after 1000 iterations
res_norm = 0.000109 after 1100 iterations
res_norm = 0.000083 after 1200 iterations
res_norm = 0.000063 after 1300 iterations
res_norm = 0.000049 after 1400 iterations
res_norm = 0.000039 after 1500 iterations
res_norm = 0.000031 after 1600 iterations
res_norm = 0.000024 after 1700 iterations
Problem solved in 1715 iterations
res_norm = 0.003854 after 100 iterations
res_norm = 0.002013 after 200 iterations
res_norm = 0.001255 after 300 iterations
res_norm = 0.000855 after 400 iterations
res_norm = 0.000622 after 500 iterations
res_norm = 0.000443 after 600 iterations
res_norm = 0.000324 after 700 iterations
res_norm = 0.000243 after 800 iterations
res_norm = 0.000184 after 900 iterations
