MATLAB is selecting SOFTWARE OPENGL rendering.

                            < M A T L A B (R) >
                  Copyright 1984-2022 The MathWorks, Inc.
             R2022b Update 1 (9.13.0.2080170) 64-bit (glnxa64)
                             September 28, 2022

 
To get started, type doc.
For product information, visit www.mathworks.com.
 
res_norm = 0.001003 after 200 iterations
res_norm = 0.000414 after 300 iterations
res_norm = 0.000192 after 400 iterations
res_norm = 0.000095 after 500 iterations
res_norm = 0.000050 after 600 iterations
res_norm = 0.000027 after 700 iterations
Problem solved in 717 iterations
res_norm = 0.003161 after 100 iterations
res_norm = 0.000969 after 200 iterations
res_norm = 0.000407 after 300 iterations
res_norm = 0.000196 after 400 iterations
res_norm = 0.000102 after 500 iterations
res_norm = 0.000056 after 600 iterations
res_norm = 0.000032 after 700 iterations
Problem solved in 752 iterations
res_norm = 0.003089 after 100 iterations
res_norm = 0.000918 after 200 iterations
res_norm = 0.000381 after 300 iterations
res_norm = 0.000185 after 400 iterations
res_norm = 0.000099 after 500 iterations
res_norm = 0.000058 after 600 iterations
res_norm = 0.000035 after 700 iterations
Problem solved in 782 iterations
res_norm = 0.003145 after 100 iterations
res_norm = 0.000949 after 200 iterations
res_norm = 0.000396 after 300 iterations
res_norm = 0.000190 after 400 iterations
res_norm = 0.000098 after 500 iterations
res_norm = 0.000055 after 600 iterations
res_norm = 0.000032 after 700 iterations
Problem solved in 754 iterations
res_norm = 0.003117 after 100 iterations
res_norm = 0.000973 after 200 iterations
res_norm = 0.000414 after 300 iterations
res_norm = 0.000201 after 400 iterations
res_norm = 0.000107 after 500 iterations
res_norm = 0.000061 after 600 iterations
res_norm = 0.000037 after 700 iterations
Problem solved in 790 iterations
res_norm = 0.003037 after 100 iterations
res_norm = 0.000912 after 200 iterations
res_norm = 0.000377 after 300 iterations
res_norm = 0.000178 after 400 iterations
res_norm = 0.000090 after 500 iterations
res_norm = 0.000048 after 600 iterations
res_norm = 0.000027 after 700 iterations
Problem solved in 721 iterations
res_norm = 0.002457 after 100 iterations
res_norm = 0.000621 after 200 iterations
res_norm = 0.000213 after 300 iterations
res_norm = 0.000086 after 400 iterations
res_norm = 0.000039 after 500 iterations
Problem solved in 574 iterations
res_norm = 0.002542 after 100 iterations
res_norm = 0.000648 after 200 iterations
res_norm = 0.000223 after 300 iterations
res_norm = 0.000086 after 400 iterations
res_norm = 0.000036 after 500 iterations
Problem solved in 554 iterations
res_norm = 0.002529 after 100 iterations
res_norm = 0.000645 after 200 iterations
res_norm = 0.000226 after 300 iterations
res_norm = 0.000091 after 400 iterations
res_norm = 0.000041 after 500 iterations
Problem solved in 581 iterations
res_norm = 0.002551 after 100 iterations
res_norm = 0.000649 after 200 iterations
res_norm = 0.000223 after 300 iterations
res_norm = 0.000087 after 400 iterations
res_norm = 0.000037 after 500 iterations
Problem solved in 561 iterations
res_norm = 0.002602 after 100 iterations
res_norm = 0.000676 after 200 iterations
res_norm = 0.000233 after 300 iterations
res_norm = 0.000089 after 400 iterations
res_norm = 0.000037 after 500 iterations
Problem solved in 556 iterations
res_norm = 0.002549 after 100 iterations
res_norm = 0.000653 after 200 iterations
res_norm = 0.000227 after 300 iterations
res_norm = 0.000091 after 400 iterations
res_norm = 0.000040 after 500 iterations
Problem solved in 571 iterations
res_norm = 0.002479 after 100 iterations
res_norm = 0.000609 after 200 iterations
res_norm = 0.000208 after 300 iterations
res_norm = 0.000084 after 400 iterations
res_norm = 0.000038 after 500 iterations
Problem solved in 570 iterations
res_norm = 0.002525 after 100 iterations
res_norm = 0.000633 after 200 iterations
res_norm = 0.000220 after 300 iterations
res_norm = 0.000088 after 400 iterations
res_norm = 0.000038 after 500 iterations
Problem solved in 568 iterations
res_norm = 0.002502 after 100 iterations
res_norm = 0.000648 after 200 iterations
res_norm = 0.000228 after 300 iterations
res_norm = 0.000093 after 400 iterations
res_norm = 0.000042 after 500 iterations
Problem solved in 585 iterations
res_norm = 0.002427 after 100 iterations
res_norm = 0.000607 after 200 iterations
res_norm = 0.000204 after 300 iterations
res_norm = 0.000079 after 400 iterations
res_norm = 0.000033 after 500 iterations
Problem solved in 546 iterations
res_norm = 0.001654 after 100 iterations
res_norm = 0.000294 after 200 iterations
res_norm = 0.000072 after 300 iterations
res_norm = 0.000021 after 400 iterations
Problem solved in 402 iterations
res_norm = 0.001731 after 100 iterations
res_norm = 0.000317 after 200 iterations
res_norm = 0.000078 after 300 iterations
res_norm = 0.000021 after 400 iterations
Problem solved in 403 iterations
res_norm = 0.001717 after 100 iterations
res_norm = 0.000314 after 200 iterations
res_norm = 0.000078 after 300 iterations
res_norm = 0.000023 after 400 iterations
Problem solved in 410 iterations
res_norm = 0.001740 after 100 iterations
res_norm = 0.000317 after 200 iterations
res_norm = 0.000077 after 300 iterations
res_norm = 0.000021 after 400 iterations
Problem solved in 404 iterations
res_norm = 0.001782 after 100 iterations
res_norm = 0.000335 after 200 iterations
res_norm = 0.000083 after 300 iterations
res_norm = 0.000023 after 400 iterations
Problem solved in 409 iterations
res_norm = 0.001756 after 100 iterations
res_norm = 0.000324 after 200 iterations
res_norm = 0.000082 after 300 iterations
res_norm = 0.000024 after 400 iterations
Problem solved in 412 iterations
res_norm = 0.001681 after 100 iterations
res_norm = 0.000296 after 200 iterations
res_norm = 0.000072 after 300 iterations
res_norm = 0.000021 after 400 iterations
Problem solved in 401 iterations
res_norm = 0.001719 after 100 iterations
res_norm = 0.000312 after 200 iterations
res_norm = 0.000078 after 300 iterations
res_norm = 0.000023 after 400 iterations
Problem solved in 408 iterations
res_norm = 0.001707 after 100 iterations
res_norm = 0.000319 after 200 iterations
res_norm = 0.000081 after 300 iterations
res_norm = 0.000024 after 400 iterations
Problem solved in 414 iterations
res_norm = 0.001625 after 100 iterations
res_norm = 0.000286 after 200 iterations
res_norm = 0.000068 after 300 iterations
Problem solved in 392 iterations
res_norm = 0.000810 after 100 iterations
res_norm = 0.000076 after 200 iterations
Problem solved in 270 iterations
res_norm = 0.000872 after 100 iterations
res_norm = 0.000088 after 200 iterations
Problem solved in 278 iterations
res_norm = 0.000855 after 100 iterations
res_norm = 0.000085 after 200 iterations
Problem solved in 278 iterations
res_norm = 0.000872 after 100 iterations
res_norm = 0.000086 after 200 iterations
Problem solved in 276 iterations
res_norm = 0.000903 after 100 iterations
res_norm = 0.000093 after 200 iterations
Problem solved in 281 iterations
res_norm = 0.000899 after 100 iterations
res_norm = 0.000093 after 200 iterations
Problem solved in 283 iterations
res_norm = 0.000838 after 100 iterations
res_norm = 0.000079 after 200 iterations
Problem solved in 272 iterations
res_norm = 0.000862 after 100 iterations
res_norm = 0.000087 after 200 iterations
Problem solved in 279 iterations
res_norm = 0.000854 after 100 iterations
res_norm = 0.000088 after 200 iterations
Problem solved in 280 iterations
res_norm = 0.000790 after 100 iterations
res_norm = 0.000072 after 200 iterations
Problem solved in 266 iterations
res_norm = 0.000216 after 100 iterations
Problem solved in 174 iterations
res_norm = 0.000245 after 100 iterations
Problem solved in 180 iterations
res_norm = 0.000236 after 100 iterations
Problem solved in 179 iterations
res_norm = 0.000241 after 100 iterations
Problem solved in 180 iterations
res_norm = 0.000256 after 100 iterations
Problem solved in 182 iterations
res_norm = 0.000262 after 100 iterations
Problem solved in 184 iterations
res_norm = 0.000231 after 100 iterations
Problem solved in 177 iterations
res_norm = 0.000244 after 100 iterations
Problem solved in 181 iterations
res_norm = 0.000238 after 100 iterations
Problem solved in 180 iterations
res_norm = 0.000205 after 100 iterations
Problem solved in 171 iterations
res_norm = 0.000019 after 100 iterations
Problem solved in 108 iterations
res_norm = 0.000023 after 100 iterations
Problem solved in 111 iterations
res_norm = 0.000022 after 100 iterations
Problem solved in 111 iterations
res_norm = 0.000023 after 100 iterations
Problem solved in 112 iterations
res_norm = 0.000024 after 100 iterations
Problem solved in 112 iterations
res_norm = 0.000027 after 100 iterations
Problem solved in 114 iterations
res_norm = 0.000022 after 100 iterations
Problem solved in 110 iterations
res_norm = 0.000025 after 100 iterations
Problem solved in 113 iterations
res_norm = 0.000022 after 100 iterations
Problem solved in 111 iterations
res_norm = 0.000017 after 100 iterations
Problem solved in 106 iterations
Problem solved in 65 iterations
Problem solved in 67 iterations
Problem solved in 67 iterations
Problem solved in 68 iterations
Problem solved in 67 iterations
Problem solved in 68 iterations
Problem solved in 67 iterations
Problem solved in 68 iterations
Problem solved in 67 iterations
Problem solved in 64 iterations
res_norm = 0.002857 after 100 iterations
res_norm = 0.001036 after 200 iterations
res_norm = 0.000530 after 300 iterations
res_norm = 0.000328 after 400 iterations
res_norm = 0.000222 after 500 iterations
res_norm = 0.000159 after 600 iterations
res_norm = 0.000117 after 700 iterations
res_norm = 0.000087 after 800 iterations
res_norm = 0.000066 after 900 iterations
res_norm = 0.000051 after 1000 iterations
res_norm = 0.000039 after 1100 iterations
res_norm = 0.000030 after 1200 iterations
res_norm = 0.000023 after 1300 iterations
Problem solved in 1314 iterations
res_norm = 0.002950 after 100 iterations
res_norm = 0.001068 after 200 iterations
res_norm = 0.000547 after 300 iterations
res_norm = 0.000320 after 400 iterations
res_norm = 0.000205 after 500 iterations
res_norm = 0.000142 after 600 iterations
res_norm = 0.000101 after 700 iterations
res_norm = 0.000075 after 800 iterations
res_norm = 0.000056 after 900 iterations
res_norm = 0.000043 after 1000 iterations
res_norm = 0.000033 after 1100 iterations
res_norm = 0.000026 after 1200 iterations
Problem solved in 1258 iterations
res_norm = 0.002771 after 100 iterations
res_norm = 0.001009 after 200 iterations
res_norm = 0.000524 after 300 iterations
res_norm = 0.000317 after 400 iterations
res_norm = 0.000213 after 500 iterations
res_norm = 0.000153 after 600 iterations
res_norm = 0.000108 after 700 iterations
res_norm = 0.000080 after 800 iterations
res_norm = 0.000061 after 900 iterations
res_norm = 0.000046 after 1000 iterations
res_norm = 0.000036 after 1100 iterations
res_norm = 0.000028 after 1200 iterations
Problem solved in 1285 iterations
res_norm = 0.002858 after 100 iterations
res_norm = 0.001025 after 200 iterations
res_norm = 0.000510 after 300 iterations
res_norm = 0.000304 after 400 iterations
res_norm = 0.000203 after 500 iterations
res_norm = 0.000143 after 600 iterations
res_norm = 0.000105 after 700 iterations
res_norm = 0.000079 after 800 iterations
res_norm = 0.000058 after 900 iterations
res_norm = 0.000044 after 1000 iterations
res_norm = 0.000034 after 1100 iterations
res_norm = 0.000026 after 1200 iterations
Problem solved in 1256 iterations
res_norm = 0.002887 after 100 iterations
res_norm = 0.001051 after 200 iterations
res_norm = 0.000505 after 300 iterations
res_norm = 0.000281 after 400 iterations
res_norm = 0.000172 after 500 iterations
res_norm = 0.000114 after 600 iterations
res_norm = 0.000080 after 700 iterations
res_norm = 0.000058 after 800 iterations
res_norm = 0.000043 after 900 iterations
res_norm = 0.000032 after 1000 iterations
res_norm = 0.000025 after 1100 iterations
Problem solved in 1137 iterations
res_norm = 0.002880 after 100 iterations
res_norm = 0.001068 after 200 iterations
res_norm = 0.000548 after 300 iterations
res_norm = 0.000328 after 400 iterations
res_norm = 0.000213 after 500 iterations
res_norm = 0.000147 after 600 iterations
res_norm = 0.000101 after 700 iterations
res_norm = 0.000072 after 800 iterations
res_norm = 0.000053 after 900 iterations
res_norm = 0.000040 after 1000 iterations
res_norm = 0.000030 after 1100 iterations
res_norm = 0.000023 after 1200 iterations
Problem solved in 1205 iterations
res_norm = 0.002783 after 100 iterations
res_norm = 0.001012 after 200 iterations
res_norm = 0.000524 after 300 iterations
res_norm = 0.000326 after 400 iterations
res_norm = 0.000227 after 500 iterations
res_norm = 0.000165 after 600 iterations
res_norm = 0.000124 after 700 iterations
res_norm = 0.000095 after 800 iterations
res_norm = 0.000067 after 900 iterations
res_norm = 0.000051 after 1000 iterations
res_norm = 0.000037 after 1100 iterations
res_norm = 0.000028 after 1200 iterations
Problem solved in 1290 iterations
res_norm = 0.002786 after 100 iterations
res_norm = 0.001040 after 200 iterations
res_norm = 0.000525 after 300 iterations
res_norm = 0.000317 after 400 iterations
res_norm = 0.000204 after 500 iterations
res_norm = 0.000142 after 600 iterations
res_norm = 0.000100 after 700 iterations
res_norm = 0.000074 after 800 iterations
res_norm = 0.000056 after 900 iterations
res_norm = 0.000043 after 1000 iterations
res_norm = 0.000033 after 1100 iterations
res_norm = 0.000025 after 1200 iterations
Problem solved in 1253 iterations
res_norm = 0.002898 after 100 iterations
res_norm = 0.001072 after 200 iterations
res_norm = 0.000553 after 300 iterations
res_norm = 0.000338 after 400 iterations
res_norm = 0.000230 after 500 iterations
res_norm = 0.000164 after 600 iterations
res_norm = 0.000119 after 700 iterations
res_norm = 0.000089 after 800 iterations
res_norm = 0.000068 after 900 iterations
res_norm = 0.000052 after 1000 iterations
res_norm = 0.000040 after 1100 iterations
res_norm = 0.000031 after 1200 iterations
res_norm = 0.000024 after 1300 iterations
Problem solved in 1337 iterations
res_norm = 0.002810 after 100 iterations
res_norm = 0.001041 after 200 iterations
res_norm = 0.000516 after 300 iterations
res_norm = 0.000296 after 400 iterations
res_norm = 0.000191 after 500 iterations
res_norm = 0.000132 after 600 iterations
res_norm = 0.000094 after 700 iterations
res_norm = 0.000070 after 800 iterations
res_norm = 0.000052 after 900 iterations
res_norm = 0.000040 after 1000 iterations
res_norm = 0.000031 after 1100 iterations
res_norm = 0.000024 after 1200 iterations
Problem solved in 1224 iterations
res_norm = 0.002710 after 100 iterations
res_norm = 0.000941 after 200 iterations
res_norm = 0.000464 after 300 iterations
res_norm = 0.000277 after 400 iterations
res_norm = 0.000181 after 500 iterations
res_norm = 0.000124 after 600 iterations
